Product ID;Image URLs (x,y,z...);Name *;Kategoria;index #;Price tax included;discount percent;discount from; discount to;tax rule;Quantity;Active (0/1);description;tax rule
83;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3120/Kwiat-Polskiej-Mlodziezy---cover.jpg;Bedoes & Kubi Producent - Kwiat polskiej młodzieży; Muzyka,Bedoes & Kubi Producent - Kwiat polskiej młodzieży;demo_83;44,99 zł;0;20.12.2022;20.01.2023;1;258;"Bedoes & Kubi Producent - Kwiat Polskiej MłodzieżyPremiera: 30.11.2018
Bedoes i Kubi Producent wracają z drugim albumem i zostawiają za sobą przepaść. Album ""Kwiat Polskiej Młodzieży"" różni się od debiutu tak bardzo, że ciężko uwierzyć, że minęło zaledwie 1,5 roku. 
Zarówno Borys jak i Kubi w bardzo młodym wieku musieli zmierzyć się z gigantyczną lawiną zainteresowania, która niosła zarówno oznaki bezgranicznego oddania fanów jak i hejtu na skalę jakiej polski hip-hop jeszcze nie widział. Emocjonalny koktajl, który buzował w kotle z nowymi inspiracjami znalazł swoje ujście w nowych nagraniach. Bedoes i Kubi dorośli do roli artystów, którzy nie mają żadnych kompleksów względem sceny europejskiej czy amerykańskiej, a uznawaną dotąd za objaw prowincjonalności polskość przekuli w swój atut. Dzięki niemu ""KPM"" to krążek, który ma szansę stać się głosem pokolenia Polaków urodzonych na przełomie wieków.
Choć na płycie nie brakuje nowych bangerów i materiału na hity, to ""Kwiat Polskiej Młodzieży"" jest przede wszystkim dowodem rozwoju - zarówno muzycznego jak i emocjonalnego. To osobisty materiał pełen bardzo odważnych i szczerych wersów, ale nie brakuje mu również typowej dla Borysa brawury i kontrowersji. Nie dając się zastraszyć postanowił pokazać, że dalej chce przesuwać granicę, choć tym razem w nieco inną stronę. Jako tekściarz jest bardzo daleki od autocenzury, ale zarazem stanowi rzadki przykład rapera, który czuje odpowiedzialność za swoich fanów. Nie chce być tylko rozrywką, ale również inspiracją. Nadal sprawia wrażenie głodnego i słychać, że potraktował ""wyzwanie drugiego albumu"" bardzo poważnie. 
Bedoes: Dla mnie ta płyta to 'wszystko albo nic'. Stawiam czoła demonom przeszłości i jest to dla mnie osobisty przełom. Niczego lepszego w życiu nie zrobiłem.
Zmieniła się nie tylko treść, ale także forma. Bedoes i Kubi Producent nie boją się roli pionierów. W kwestii rozwiązań muzycznych, produkcji wykonawczej, zaskakującego doboru gości, ale nawet w kwestii emisji głosu i produkcji wokali ""KPM"" jest albumem nowatorskim. Muzyczna świeżość, element zaskoczenia oraz teksty z którymi utożsamić się mogą rzesze fanów. ""Kwiat Polskiej Młodzieży"" rozkwita na naszych oczach.
Tracklista: 
01. Introdukcja02. Kwiat Polskiej Młodzieży03. Janosik (feat. Golec uOrkiestra) 04. Chłopaki nie płaczą (feat. Taco Hemingway)05. 05:0506. Gady (feat. Białas, Eldo)07. Rivendell08. Givenchy (feat. Solar)09. 1000 koni10. Mercedes GLE Coupé (feat. Blacha 2115, Kuqe 2115, Flexxy 2115)11. Toy Story (feat. Rafonix)12. Bardzo przepraszam 13. Delfin (feat. Koldi, Young Multi, Beteo)14. Śnieg15. Wow16. Tarzan
";1;1
84;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5408/Uwaga-Smoki.png,https://sbmstore.pl//userdata/public/gfx/5408/Uwaga-Smoki.png,https://sbmstore.pl//userdata/public/gfx/5410/Uwaga-Smoki.png,https://sbmstore.pl//userdata/public/gfx/5412/Uwaga-Smoki.png;Bedoes & Lanek - Opowieści z doliny smoków (Standard); Muzyka,Bedoes & Lanek - Opowieści z doliny smoków (Standard);demo_84;44,99 zł;0;20.12.2022;20.01.2023;1;479;" 
Bedoes x Lanek – Opowieści z Doliny Smoków
Nadszedł moment premiery najdojrzalszej płyty Bedoesa w jego dotychczasowej karierze. Trzecia legalna płyta jednego z największych objawień muzycznych ostatnich lat już 29 listopada.
„Opowieści z Doliny Smoków” to bezkompromisowa wycieczka po uczuciach człowieka doświadczonego przez zepsuty świat. Na płycie kipi od kontrastów. Miłość i poszukiwanie szczęścia staje naprzeciw złym ludziom, dużym pieniądzom i dziewczynom bez zahamowań.
Bedoes startuje z bardzo wysokiego poziomu muzycznego mając za sobą współpracę z największymi ksywami rapowego świata. Młody, ale doświadczony przez branżę, zaczyna eksperymentować z muzyką szukając nowych ścieżek rozwoju, szlifując zarazem styl znany z poprzednich krążków.
Nowa płyta to polemika z otaczającą rzeczywistością i próba odnalezienia wartości cennych dla samego artysty i odrzucenia tych, które sprowadzają na sam dół. Bedoes zaprasza nas do świata pełnego pokus i stara sobie z nimi radzić układając życie tak by czerpać z niego jak najwięcej, bardziej zwracając uwagę na uczucia niż dobra materialne.
Tytuł krążka to alegoria do złego świata przepełnionego złymi ludźmi. Reprezentant SBM Label ukazuje rzeczywistość w ciemnych barwach, starając się być rycerzem dla siebie i swoich bliskich.
To pierwszy raz gdy Bedoes pracuje nad legalną płytą bez Kubiego Producenta. Muzyką przy projekcie zajął się legendarny w środowisku Lanek. Współpraca z nowym producentem otwiera Bydgoszczaninowi nowe drogi w muzycznym rozwoju.
Autorem logo jest Aleks Domański, a poligrafii Rybskie, który w wydaniu wykorzystał zdjęcie Magdaleny Wdziękowskiej.

Sklepowa premiera 29 listopada
1. 1998 (mam to we krwi)2. SAUVAGE ft. Białas, Taco Hemingway3. Opowieści z Doliny Smoków4. Brzydkie Rzeczy ft. DJ Johny5. Wschód (lubię zapierdalać) ft. Kosa, White 21156. Anarchia 2019 (zawsze chciałem to zrobić) 7. Polaco (to też) ft. Mr. Polska 8. Smoki 9. VOGUE 10. Lesbijki 11. Fresh Prince (trill 4ever) ft. Malik Montana 12. Łzy (pierwszy kawałek na tej płycie) ft. Kuqe 2115 13. Jesteś ładniejsza niż na zdjęciach (na zawsze) 14. Fendi (poznaliśmy się w studio) ft. Smxkey Nunno15. Playboy (dla Lanka) ft. Blacha 211516. Gdzie jest Eis? (to dla Was)BONUS TRACKS:17. FPS 18. Hardcore Pleasure ft. Flexxy 2115, Kuqe 211519. Michelangelo ft. Pressa20. Nadchodzi lato";1;1
85;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5826/5780-beteo-okladka-digital-sklep-small.jpg;Beteo - Hoodie; Muzyka, Beteo;demo_85;44,99 zł;0;20.12.2022;20.01.2023;1;613;"Po dwóch latach od premiery ostatniego solowego wydawnictwa, Beteo powraca z nowym albumem. “HOODIE” to post-osiedlowa historia o życiu w rozdarciu pomiędzy środowiskiem małomiasteczkowego podwórka, z którego wywodzi się artysta, a wielkomiejskim światem, w którym chcąc nie chcąc musiał się odnaleźć. Choć jego otoczenie ulega ciągłym zmianom, Beteo pozostaje wierny ludziom oraz wartościom, które go ukształtowały, mając jednak świadomość, że osiedlowa przeszłość zostanie z nim na zawsze jak blizna.
Dwanaście utworów pełnych bezkompromisowych, celnych linijek i melodyjnych refrenów tworzy spójną całość, a o brzmienie płyty zadbali producenci doskonale znani ze współpracy z artystami SBM Label. Na trackliście znajdziemy takie ksywki jak Deemz, SHDOW, Got Barss czy Oil Beatz. Stworzona przez nich oprawa muzyczna nadaje płycie klimat współczesnego osiedla, którego nie sposób podrobić.
Autorem zdjęcia okładkowego jest Piotr Pytel (@osiemdziewiec).
Tracklista:01. JEGOMOŚĆ (prod. Got Barss) 02. LAY LOW (prod. Deemz) 03. WIDOK BLOCK (prod. SHDOW) 04. MONEY TALK ft. ?ØØ? (prod. Deemz)05. CO ROZK*RWIA GŁOWĘ (prod. Oil Beatz) 06. GŁUPIO WYSZŁO ft. Białas (prod. SHDOW)07. POR FAVOR (prod. Hubi, Bvrt) 08. JUICE (prod. Deemz) 09. BENZO (prod. Swizzy, SHDOW)10. PIĘĆ KOŁA (prod. Deemz, Miroff)11. NOWE AUTA ft. ?ØØ? (prod. Deemz) 12. HOODIE (prod. Raff J.R.)";1;1
86;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3088/BETEO_COVER_MAIN.jpg;Beteo - Nowy Pop; Muzyka, Beteo;demo_86;44,99 zł;0;20.12.2022;20.01.2023;1;35;"Beteo
przeszedł długą drogę do legalnego debiutu. ""Nowy Pop""
to efekt wielu miesięcy  pracy i wyzwanie nie tylko dla artysty, ale

również

dla słuchacza.
Legalny
debiut Beteo to próba
łamania granic, które
polski hip-hop przez lata narzucał sobie sam. Od początku swojej
drogi Beteo robił rzeczy, których
""nie wolno"", a które
w biegu wydarzeń powoli stawały się standardem. Hip-hop stał się
popem nowych czasów,
a Beteo postanowił podsumować te przemiany, przygotowując album
nowoczesny, przebojowy i pozbawiony ograniczeń.
Mylą
się Ci, którzy
uważają, że tytuł to deklaracja odejścia od rapowych korzeni.
Okładkowa sceneria brudnego osiedla nie jest przypadkiem, a
bezkompromisowe podejście i cięty język jak zawsze są cechami
wyróżniającymi
Beteo na tle raperów
jego pokolenia. ""Nowy Pop"" to odwaga sięgania po
rozwiązania rodem z mainstreamowych płyt, brak obaw przed melodią
i posądzeniem o ""sprzedanie się"", ale zarazem dowód
na to, że zamykanie się mediów
na nową muzykę pokolenia wyhodowało prawdziwego potwora rodem z
brudnej klatki. 

""Nowy
Pop"" to dwanaście kawałków,
z których
każdy mógłby
stać się potencjalnym singlem. Gościnnie na krążku pojawili się:
ReTo, White 2115, Merghani oraz Żabson. 

Mimo
inspirowanego popem i nowoczesnym mainstreamowym rapem brzmienia o
które
zadbali m.in. Got Barss, Kub Producent, Deemz czy Loren płyta nie
traci osobistego charakteru, a jej treść to dokument z
niespokojnego życia artysty na przestrzeni ostatnich kilkunastu
miesięcy. To podnoszenie sobie poprzeczki i kolejny krok naprzód
w artystycznym rozwoju, ale zarazem kolejne przesunięcie granicy.
Muzyka z podwórka,
która
przestała być amatorska, a zaczęła z podniesioną przyłbicą
wchodzić na salony. To Nowy Pop!

NOWY
POP (tracklista):

01.
Ja (prod. Got Barss)02.
Popstar/Rockstar ft. White 2115 (prod. Kubi Producent)03.
Domki na drzewach ft. Merghani (prod. Babinci)
04.
Znasz mnie? (prod. Got Barss)05.
Aquapark ft. Żabson
(prod. Oil Beatz)
06. Kocha, nie kocham (prod.
Loren)
07. Paradise (prod. Got Barss)
08. Wszystkie nasze byłe (prod.
Babinci)
09. Meow ft. ReTo (prod. Loren)
10. Nowy Pop (prod. Deemz)
11. Rollercoaster (prod. Loren)
12. Ty (prod. Babinci)

";1;1
87;https://sbmstore.pl//environment/cache/images/380_380_productGfx_144/Zestaw-2-550x650.jpg;Białas - H8M4; Muzyka,Białas - H8M4;demo_87;34,99 zł;0;20.12.2022;20.01.2023;1;541;"""H8M4” to
kontynuacja serii dobrze znanej najwierniejszym fanom artysty. Białas na trzech
pierwszych mixtape'ach szlifował umiejętności, które prezentuje w pełni na
najnowszej płycie, powracając do agresywnego stylu, będącego jego
wizytówką. 
Album składa się z 12
premierowych nagrań.
Na płycie gościnnie
pojawią się Solar, Bonson, Beteo, Bedoes, Zelo PTP oraz
wokalistka ZUI.
Za muzykę odpowiadają
w głównej mierze Lanek oraz Got Barss. Jeden utwór został wyprodukowany przez
Bob Air'a.  
Album wydany został w
formie audiobooka (twarda oprawa, książeczka z tekstami + płyta). 
 
Tracklista: 
01. Witam Cię 2k16 ft.
Zelo PTP (prod. Got Barss)02. Patrzcie idzie
frajer ft. Bedoes (prod. Got Barss)03. Mamo, siegam
gwiazd (prod. Bob Air)04. Jedna wiara jeden
skład (prod. Got Barss)05. Mali ludzie,
wielkie nieba ft. Zui (prod. Got Barss)06. Jeden żyć (prod.
Lanek)07. Chamer (prod.
Lanek)08. Mam dość (Love
yourz - remix) ft. Bonson (prod. Lanek)09. Blakablakablaka
(prod. Lanek)10. Nie śpię bo
trzymam garde (prod. Got Barss)11. I poszedł (prod.
Got Barss)12. Tracimy kontrolę
ft. Solar, Beteo (prod. Got Barss)
";1;1
88;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5594/bialas-h8m5.jpg,https://sbmstore.pl//userdata/public/gfx/5594/bialas-h8m5.jpg,https://sbmstore.pl//userdata/public/gfx/5592/3.jpg;Białas - H8M5 (standard); Muzyka,Białas - H8M5 (standard);demo_88;44,99 zł;0;20.12.2022;20.01.2023;1;798;"H8M5 
Okładka: Piotr Pytel aka @osiemdzięwiećRzeźba: Tomasz Górnicki1CD
1. Inwazja ft. Grzegorz Ciechowski2. Sępy ft. Szpaku3. Nowa legenda4. Pod nadzorem5. Moja wina6. Morfina ft. Bedoes7. Potępiony ft. Kara8. Na ulicy9. W imię ojca trapu10. Swoosh gang ft. Pezet11. Toniemy ft. Smolasty12. Prawdziwy król
2CD1. Drift ft. Mata2. Skit 13. Ból dupy ft. ADM4. Zło jest wszędzie ft. Bedoes5. Skit 26. Pasy ft. Beteo7. Skit 38. Smutne miasteczko ft. Szpaku9. Sweet home ft. White 211510. Skit 411. PDW ft. Mata12. Shuriken13. Skit 514. Piękna15. Skit 616. Trapsos17. Skit 718. Łzy feniksa";1;1
89;https://sbmstore.pl//environment/cache/images/380_380_productGfx_102/foto-1-550x650.jpg;Białas – REHAB; Muzyka, Białas;demo_89;35,99 zł;0;20.12.2022;20.01.2023;1;466;"REHAB to Białas,
jakiego jeszcze nie było. Warszawski raper, znany głównie z mocnej braggi i
częstych personalnych zaczepek w stronę kolegów z branży, debiutuje materiałem
dojrzałym rozliczając się ze sobą i swoim dotychczasowym lekkomyślnym i
melanżowym trybem życia
Solowy debiut Białasa,
to przede wszystkim dużo gorzkich przemyśleń dorosłego człowieka, który jest
zawieszony między dwoma światami – brutalną rzeczywistością i światem muzyki. W
rezultacie powstał materiał pełen emocji i świetnie poprowadzonych życiowych
historii. Mimo tego raper nie stracił charyzmy, z której był do tej pory
rozpoznawany. Dalej obecna jest specyficzna stylowa SB Mafii, a chamskie i
jednocześnie błyskotliwe wersy, których pełno, nie pozwalają nam zapomnieć, że
mamy do czynienia z byłym freestyle’owcem.
Brzmieniem zajął się
jeden producent – Deemz. Przełożyło się to na spójną i bardzo nowoczesną
warstwę dźwiękową, która świetnie współgra z tym, co do przekazania ma sam
raper.
Goście, którzy
pojawiają się na płycie, wspomagają Białasa głównie w refrenach. Na „Rehab”
usłyszymy m.in. Palucha, Quebonafide, Dannye’go, Solara i Gedza. Autorem
okładki jest Tomasz Bojar.
Tracklista:
             1. Intro-detoks-ja + DJ
Taek              2. Złamane skrzydło
             3. Rehab
             4. Życie ćpuna
             5. Aaliyah
             6. 6am in wwa + Olka
             7. Do grobu + Solar, Gedz
             8. Kroki + Danny
             9. Że cham
           10. Czy
           11. To jest hiphop + Paluch
           12. Złote serca + Quebonafide
           13. Lepszego życia bilet
";1;1
90;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3080/3052-okladka_hyper20001.jpg,https://sbmstore.pl//userdata/public/gfx/3080/3052-okladka_hyper20001.jpg,https://sbmstore.pl//userdata/public/gfx/3082/3078-inlay-tyl_ok.png;Białas & Lanek - HYPER2000 (standard); Muzyka,Białas & Lanek - HYPER2000 (standard);demo_90;34,99 zł;0;20.12.2022;20.01.2023;1;456;"Białas
& Lanek - HYPER2000
Twórczość
Białasa & Lanka to ciągły wyścig z samymi sobą. W nieco
ponad rok od premiery ""POLONu"" na rynek trafia kontynuacja
- drugi album duetu pod tytułem ""HYPER2000"" ukazał się 5
października 2018.
""HYPER2000
to suma emocji i przeżyć
naszej ery, ery roku 2000. Nasz ślad w czasoprzestrzeni"" -
mówi autor całości muzyki i producent wykonawczy - Lanek. Na
najbardziej dopracowanych podkładach w dorobku krakowskiego
producenta, Białas postanowił w swoim stylu skomentować
współczesność,
którą
w coraz większym stopniu kreują ""millenialsi"". W dosadny,
chwilami bardzo gorzki sposób,
ale zarazem tak by nie utracić nic z przebojowości definiującej
""HYPER2000"". Z tarcia pomiędzy płytami tektonicznymi
dwóch
młodszych pokoleń Polaków
powstało brzmienie, które
wykreowała charakter nowej płyty Białasa i Lanka podkreślony
oprawą wizualną stanowiącą integralną część projektu. 

Złożony
z 12 kawałków
album to wynik bardzo
rygorystycznej selekcji, po której
na albumie zostały jedynie najważniejsze numery z wszystkich sesji.
Dbałość o detal, ciągłe podnoszenie sobie poprzeczki i niemal
chorobliwa ambicja zaowocowały dojrzałym materiałem, który
nie stracił zarazem szczeniackiej zajawki i energii. Celem było
wysokie repeat value i wrażenie, że na płycie wszystko znajduje
się na swoim miejscu.
""HYPER2000""
to spójna
całość łącząca w sobie skrajności. Znajdziemy tutaj zarówno
pełne punchline'ów
bangery z ulicznym sznytem jak i poruszające kawałki z refrenami od
których
ciężko się uwolnić. Białas wrócił
do bardzo osobistych tekstów,
które
zawstydzają swoją szczerością i pozwalają łatwo utożsamić się
nie tylko ludziom o podobnych doświadczeniach. Niejedną linijkę
można boleśnie poczuć na własnej skórze.



TRACKLISTA:

01. Cyka Blyat02. Przestań się bać03. Polack04. Milion długu05. Prawdziwy Trap
06. Blizny na rękach 07. Unplugged 08. Karmamachanam 09. Kochaj nas i żegnaj 10. Lustra 11. Tlen 12. Upadły demon
";1;1
91;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1373/polonartwork03.png;BIAŁAS & LANEK - POLON (standard); Muzyka,BIAŁAS & LANEK - POLON (standard);demo_91;34,99 zł;0;20.12.2022;20.01.2023;1;895;"BIAŁAS & LANEK - POLON (WERSJA STANDARD)GOŚCINNIE: QUEBONAFIDE, PALUCH, BEDOES, SITEK oraz ZUIPREMIERA SKLEPOWA: 15.09.2017 ILOŚĆ CD: 1Ostrzeżenia przed napromieniowaniem radioaktywnym na terenie całego kraju i zapowiedzi najgorętszego dnia tegorocznego września to nie przypadek. Przyczyną tych zjawisk jest POLON - pierwiastek chemii  twórczej BIAŁASA i LANKA i kontynuacja wieloletniej współpracy w zupełnie nowym wydaniu. Sukces platynowego ""H8M4"" na którym Lanek odpowiadał za cztery podkłady okazał się jedynie preludium do wspólnego lotu, którego pełnym wyrazem jest album duetu w systemie raper/producent.
BIAŁASA i LANKA łączą niespożyte pokłady kreatywności, którą czasem jest w stanie wyzwolić prosty impuls, a jej owocem w przeciągu kilkudziesięciu minut może stać się przyszły hit. Kilka miesięcy spędzonych wspólnie w studio przyniosło taki ogrom materiału, że problemem w finalizacji tracklisty stała się... klęska urodzaju. Obydwaj spotkali się w najwyższej dyspozycji i tak też brzmi efekt. Jest to niewątpliwy atak na klasyk.
POLON to próba wprowadzenia polskiego akcentu do brzmienia europejskiej hip-hopu i okiełznania niemal nieograniczonych możliwości dla dobra materiału - tak aby różnorodność pogodzić ze spójnością, brawurę ze real talkiem, a osiedlówę z wrażliwością. O sile oddziaływania najbardziej polskiego z pierwiastków przekonacie się odpalając jeden z najmocniejszych albumów ostatnich lat w polskim rapie. Nadchodzi POLON!Gościnnie na krążku pojawili się: Quebonafide, Paluch, Sitek, Bedoes oraz wokalistka ZUI. 
Tracklista:
CD 1: 01. KOŁO02. POLON03. SIMIA04. OSIEDLE BOTOX05. JAK SKEPTA06 .NA SERIO + Bedoes07. ITS MY LIVE08. NOAH + Zui09. WEED CARRIER10. FRAKTALE11. GANGES + Quebonafide12. HOW13. BIDA + Sitek14. XORCYZMY15. FAKE POLO16. ALE JA NIE + Paluch17. PUK PUK
";1;1
92;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5058/2015-bonson-matek-o-nas-sie-nie-martw.jpg;Bonson/Matek – O nas się nie martw; Muzyka, Pozostałe;demo_92;44,99 zł;0;20.12.2022;20.01.2023;1;361;Płyta BONSON/MATEK - O nas się nie martwTrack lista:1. Jeszcze później2. Szedłem po nieśmiertelność3. Brudna krew gośc. Pih, Enoiks, Troom4. Trudne sprawy5. Piotruś Pan gośc. Wini6. Nie zapamiętasz7. Gasną lampy w moim pokoju gośc. Planet ANM, TMK aka Piekelny8. Umiem robić sobie wrogów9. Nie wiem czy jestem gośc. Mam na imię Aleksander10. Nad ranem11. Haj$, flota (cuty Dj Noriz)12. Wiem co stracę (gitara Jacek Osieczko)13. Goście, goście14. Kochają mnie, gdy upadam gośc. Sobota15. Pisz, pisz16. Jesteśmy gdzieś17. Outro;1;1
